timestamp,volume,open,high,low,close
20250929 19:54:30 America/Denver,-1,54.6,54.6,54.5,54.55
20250929 19:54:45 America/Denver,-1,54.55,54.65,54.55,54.6
20250929 19:55:00 America/Denver,-1,54.6,54.6,54.35,54.35
20250929 19:55:15 America/Denver,-1,54.35,54.35,54.35,54.35
20250929 19:55:30 America/Denver,-1,54.35,54.35,54.25,54.3
20250929 19:55:45 America/Denver,-1,54.3,54.3,53.75,53.75
20250929 19:56:00 America/Denver,-1,53.75,53.75,53.35,53.45
20250929 19:56:15 America/Denver,-1,53.45,53.45,53.1,53.1
20250929 19:56:30 America/Denver,-1,53.1,53.2,52.95,53.05
20250929 19:56:45 America/Denver,-1,53.05,53.25,53.0,53.25
20250929 19:57:00 America/Denver,-1,53.25,53.25,52.9,53.25
20250929 19:57:15 America/Denver,-1,53.25,54.0,53.2,53.95
20250929 19:57:30 America/Denver,-1,53.95,54.15,53.95,54.15
20250929 19:57:45 America/Denver,-1,54.15,54.25,54.1,54.2
20250929 19:58:00 America/Denver,-1,54.2,54.4,54.15,54.15
20250929 19:58:15 America/Denver,-1,54.15,54.15,54.1,54.1
20250929 19:58:30 America/Denver,-1,54.1,54.15,54.1,54.15
20250929 19:58:45 America/Denver,-1,54.15,54.15,54.0,54.0
20250929 19:59:00 America/Denver,-1,54.0,54.1,54.0,54.05
20250929 19:59:15 America/Denver,-1,54.05,54.15,54.05,54.15
20250929 19:59:30 America/Denver,-1,54.15,54.3,54.15,54.3
20250929 19:59:45 America/Denver,-1,54.3,54.75,54.3,54.65
20250929 20:00:00 America/Denver,-1,54.65,54.7,54.6,54.6
20250929 20:00:15 America/Denver,-1,54.6,54.6,54.6,54.6
20250929 20:00:30 America/Denver,-1,54.6,54.6,54.4,54.4
20250929 20:00:45 America/Denver,-1,54.4,54.4,54.35,54.35
20250929 20:01:00 America/Denver,-1,54.35,54.55,54.35,54.55
20250929 20:01:15 America/Denver,-1,54.55,54.75,54.4,54.4
20250929 20:01:30 America/Denver,-1,54.4,54.45,54.25,54.35
20250929 20:01:45 America/Denver,-1,54.35,54.55,54.35,54.55
20250929 20:02:00 America/Denver,-1,54.55,54.75,54.55,54.75
20250929 20:02:15 America/Denver,-1,54.75,54.85,54.75,54.85
20250929 20:02:30 America/Denver,-1,54.85,54.95,54.8,54.8
20250929 20:02:45 America/Denver,-1,54.8,55.0,54.8,54.9
20250929 20:03:00 America/Denver,-1,54.9,54.9,54.7,54.75
20250929 20:03:15 America/Denver,-1,54.75,54.8,54.7,54.8
20250929 20:03:30 America/Denver,-1,54.8,54.8,54.6,54.75
20250929 20:03:45 America/Denver,-1,54.75,54.75,54.75,54.75
20250929 20:04:00 America/Denver,-1,54.75,54.75,54.65,54.65
20250929 20:04:15 America/Denver,-1,54.65,54.75,54.65,54.75
20250929 20:04:30 America/Denver,-1,54.75,54.75,54.65,54.65
20250929 20:04:45 America/Denver,-1,54.65,54.7,54.6,54.7
20250929 20:05:00 America/Denver,-1,54.7,54.8,54.7,54.8
20250929 20:05:15 America/Denver,-1,54.8,54.8,54.7,54.8
20250929 20:05:30 America/Denver,-1,54.8,54.8,54.8,54.8
20250929 20:05:45 America/Denver,-1,54.8,54.95,54.8,54.95
20250929 20:06:00 America/Denver,-1,54.95,55.15,54.9,55.15
20250929 20:06:15 America/Denver,-1,55.15,55.2,54.75,54.8
20250929 20:06:30 America/Denver,-1,54.8,54.85,54.8,54.85
20250929 20:06:45 America/Denver,-1,54.85,55.0,54.7,54.8
20250929 20:07:00 America/Denver,-1,54.8,54.8,54.75,54.75
20250929 20:07:15 America/Denver,-1,54.75,54.75,54.65,54.65
20250929 20:07:30 America/Denver,-1,54.65,54.9,54.65,54.9
20250929 20:07:45 America/Denver,-1,54.9,54.9,54.55,54.55
20250929 20:08:00 America/Denver,-1,54.55,54.55,54.45,54.45
20250929 20:08:15 America/Denver,-1,54.45,54.8,54.4,54.8
20250929 20:08:30 America/Denver,-1,54.8,54.8,54.7,54.75
20250929 20:08:45 America/Denver,-1,54.75,54.75,54.7,54.7
20250929 20:09:00 America/Denver,-1,54.7,54.75,54.7,54.7
20250929 20:09:15 America/Denver,-1,54.7,54.75,54.65,54.75
20250929 20:09:30 America/Denver,-1,54.75,55.0,54.75,55.0
20250929 20:09:45 America/Denver,-1,55.0,55.0,55.0,55.0
20250929 20:10:00 America/Denver,-1,55.0,55.0,54.8,54.8
20250929 20:10:15 America/Denver,-1,54.8,54.95,54.7,54.95
20250929 20:10:30 America/Denver,-1,54.95,55.05,54.95,55.05
20250929 20:10:45 America/Denver,-1,55.05,55.25,55.05,55.25
20250929 20:11:00 America/Denver,-1,55.25,55.45,55.25,55.45
20250929 20:11:15 America/Denver,-1,55.45,55.45,55.35,55.45
20250929 20:11:30 America/Denver,-1,55.45,55.45,55.15,55.25
20250929 20:11:45 America/Denver,-1,55.25,55.25,55.1,55.1
20250929 20:12:00 America/Denver,-1,55.1,55.1,55.1,55.1
20250929 20:12:15 America/Denver,-1,55.1,55.15,54.85,54.85
20250929 20:12:30 America/Denver,-1,54.85,54.95,54.8,54.8
20250929 20:12:45 America/Denver,-1,54.8,54.95,54.7,54.85
20250929 20:13:00 America/Denver,-1,54.85,54.85,54.4,54.4
20250929 20:13:15 America/Denver,-1,54.4,54.4,54.2,54.3
20250929 20:13:30 America/Denver,-1,54.3,54.5,54.3,54.5
20250929 20:13:45 America/Denver,-1,54.5,54.55,54.45,54.55
20250929 20:14:00 America/Denver,-1,54.55,54.6,54.55,54.6
20250929 20:14:15 America/Denver,-1,54.6,54.6,54.6,54.6
20250929 20:14:30 America/Denver,-1,54.6,54.6,54.5,54.55
20250929 20:14:45 America/Denver,-1,54.55,54.75,54.55,54.75
20250929 20:15:00 America/Denver,-1,54.75,54.8,54.75,54.8
20250929 20:15:15 America/Denver,-1,54.8,54.95,54.8,54.95
20250929 20:15:30 America/Denver,-1,54.95,55.15,54.95,55.15
20250929 20:15:45 America/Denver,-1,55.15,55.2,55.1,55.2
20250929 20:16:00 America/Denver,-1,55.2,55.4,55.2,55.4
20250929 20:16:15 America/Denver,-1,55.4,55.55,55.4,55.55
20250929 20:16:30 America/Denver,-1,55.55,55.55,55.5,55.55
20250929 20:16:45 America/Denver,-1,55.55,55.55,55.3,55.3
20250929 20:17:00 America/Denver,-1,55.3,55.3,53.0,55.15
20250929 20:17:15 America/Denver,-1,55.15,55.15,55.15,55.15
20250929 20:17:30 America/Denver,-1,55.15,55.2,55.15,55.2
20250929 20:17:45 America/Denver,-1,55.2,55.2,55.15,55.15
20250929 20:18:00 America/Denver,-1,55.15,55.25,55.15,55.25
20250929 20:18:15 America/Denver,-1,55.25,55.25,55.15,55.15
20250929 20:18:30 America/Denver,-1,55.15,55.4,55.05,55.05
20250929 20:18:45 America/Denver,-1,55.05,55.1,54.85,54.85
20250929 20:19:00 America/Denver,-1,54.85,55.0,54.8,54.95
20250929 20:19:15 America/Denver,-1,54.95,54.95,54.9,54.9
20250929 20:19:30 America/Denver,-1,54.9,55.0,54.85,55.0
20250929 20:19:45 America/Denver,-1,55.0,55.0,54.95,54.95
20250929 20:20:00 America/Denver,-1,54.95,54.95,54.8,54.8
20250929 20:20:15 America/Denver,-1,54.8,54.8,54.75,54.75
20250929 20:20:30 America/Denver,-1,54.75,54.9,54.75,54.85
20250929 20:20:45 America/Denver,-1,54.85,55.05,54.85,55.05
20250929 20:21:00 America/Denver,-1,55.05,55.15,55.05,55.15
20250929 20:21:15 America/Denver,-1,55.15,55.4,55.15,55.35
20250929 20:21:30 America/Denver,-1,55.35,55.35,55.35,55.35
20250929 20:21:45 America/Denver,-1,55.35,55.45,55.35,55.45
20250929 20:22:00 America/Denver,-1,55.45,55.65,55.4,55.6
20250929 20:22:15 America/Denver,-1,55.6,55.6,55.55,55.55
20250929 20:22:30 America/Denver,-1,55.55,55.85,55.55,55.75
20250929 20:22:45 America/Denver,-1,55.75,55.75,55.65,55.65
20250929 20:23:00 America/Denver,-1,55.65,55.8,55.65,55.7
20250929 20:23:15 America/Denver,-1,55.7,55.7,55.6,55.6
20250929 20:23:30 America/Denver,-1,55.6,55.6,55.45,55.55
20250929 20:23:45 America/Denver,-1,55.55,55.6,55.55,55.6
20250929 20:24:00 America/Denver,-1,55.6,56.0,55.6,55.95
20250929 20:24:15 America/Denver,-1,55.95,56.0,55.9,55.9
20250929 20:24:30 America/Denver,-1,55.9,55.9,55.7,55.7
20250929 20:24:45 America/Denver,-1,55.7,55.7,55.7,55.7
20250929 20:25:00 America/Denver,-1,55.7,55.7,55.7,55.7
20250929 20:25:15 America/Denver,-1,55.7,55.9,55.7,55.9
20250929 20:25:30 America/Denver,-1,55.9,55.9,55.65,55.65
20250929 20:25:45 America/Denver,-1,55.65,55.65,55.5,55.6
20250929 20:26:00 America/Denver,-1,55.6,55.6,55.6,55.6
20250929 20:26:15 America/Denver,-1,55.6,55.6,55.5,55.5
20250929 20:26:30 America/Denver,-1,55.5,55.5,55.45,55.45
20250929 20:26:45 America/Denver,-1,55.45,55.45,55.3,55.3
20250929 20:27:00 America/Denver,-1,55.3,55.35,55.3,55.35
20250929 20:27:15 America/Denver,-1,55.35,55.4,55.35,55.4
20250929 20:27:30 America/Denver,-1,55.4,55.4,55.4,55.4
20250929 20:27:45 America/Denver,-1,55.4,55.4,55.4,55.4
20250929 20:28:00 America/Denver,-1,55.4,55.4,55.4,55.4
20250929 20:28:15 America/Denver,-1,55.4,55.5,55.4,55.4
20250929 20:28:30 America/Denver,-1,55.4,55.4,55.25,55.3
20250929 20:28:45 America/Denver,-1,55.3,55.35,55.2,55.2
20250929 20:29:00 America/Denver,-1,55.2,55.2,55.2,55.2
20250929 20:29:15 America/Denver,-1,55.2,55.2,55.05,55.05
20250929 20:29:30 America/Denver,-1,55.05,55.1,55.05,55.1
20250929 20:29:45 America/Denver,-1,55.1,55.2,55.1,55.2
20250929 20:30:00 America/Denver,-1,55.2,55.2,54.95,54.95
20250929 20:30:15 America/Denver,-1,54.95,54.95,54.4,54.65
20250929 20:30:30 America/Denver,-1,54.65,54.65,54.4,54.4
20250929 20:30:45 America/Denver,-1,54.4,54.4,54.1,54.1
20250929 20:31:00 America/Denver,-1,54.1,54.1,53.9,54.05
20250929 20:31:15 America/Denver,-1,54.05,54.25,54.05,54.25
20250929 20:31:30 America/Denver,-1,54.25,54.25,54.15,54.2
20250929 20:31:45 America/Denver,-1,54.2,54.3,54.2,54.3
20250929 20:32:00 America/Denver,-1,54.3,54.3,54.15,54.2
20250929 20:32:15 America/Denver,-1,54.2,54.45,54.2,54.45
20250929 20:32:30 America/Denver,-1,54.45,54.7,54.45,54.7
20250929 20:32:45 America/Denver,-1,54.7,54.75,54.7,54.75
20250929 20:33:00 America/Denver,-1,54.75,54.75,54.75,54.75
20250929 20:33:15 America/Denver,-1,54.75,54.75,54.6,54.6
20250929 20:33:30 America/Denver,-1,54.6,54.65,54.6,54.65
20250929 20:33:45 America/Denver,-1,54.65,54.85,54.65,54.75
20250929 20:34:00 America/Denver,-1,54.75,54.75,54.75,54.75
20250929 20:34:15 America/Denver,-1,54.75,54.9,54.75,54.9
20250929 20:34:30 America/Denver,-1,54.9,54.9,54.8,54.85
20250929 20:34:45 America/Denver,-1,54.85,54.95,54.85,54.95
20250929 20:35:00 America/Denver,-1,54.95,55.05,54.95,55.0
20250929 20:35:15 America/Denver,-1,55.0,55.3,55.0,55.3
20250929 20:35:30 America/Denver,-1,55.3,55.6,55.3,55.55
20250929 20:35:45 America/Denver,-1,55.55,55.6,55.55,55.6
20250929 20:36:00 America/Denver,-1,55.6,56.25,55.6,56.15
20250929 20:36:15 America/Denver,-1,56.15,56.2,56.15,56.15
20250929 20:36:30 America/Denver,-1,56.15,56.45,56.1,56.45
20250929 20:36:45 America/Denver,-1,56.45,56.45,56.45,56.45
20250929 20:37:00 America/Denver,-1,56.45,56.5,56.45,56.5
20250929 20:37:15 America/Denver,-1,56.5,56.5,56.5,56.5
20250929 20:37:30 America/Denver,-1,56.5,56.5,56.35,56.35
20250929 20:37:45 America/Denver,-1,56.35,56.35,56.35,56.35
20250929 20:38:00 America/Denver,-1,56.35,56.35,56.1,56.1
20250929 20:38:15 America/Denver,-1,56.1,56.1,56.1,56.1
20250929 20:38:30 America/Denver,-1,56.1,56.1,56.1,56.1
20250929 20:38:45 America/Denver,-1,56.1,56.1,56.1,56.1
20250929 20:39:00 America/Denver,-1,56.1,56.25,56.1,56.25
20250929 20:39:15 America/Denver,-1,56.25,56.35,56.25,56.35
20250929 20:39:30 America/Denver,-1,56.35,56.35,56.35,56.35
20250929 20:39:45 America/Denver,-1,56.35,56.35,56.35,56.35
20250929 20:40:00 America/Denver,-1,56.35,56.35,56.35,56.35
20250929 20:40:15 America/Denver,-1,56.35,56.35,56.35,56.35
20250929 20:40:30 America/Denver,-1,56.35,56.5,56.35,56.5
20250929 20:40:45 America/Denver,-1,56.5,56.8,56.5,56.8
20250929 20:41:00 America/Denver,-1,56.8,57.2,56.8,57.2
20250929 20:41:15 America/Denver,-1,57.2,57.2,57.2,57.2
20250929 20:41:30 America/Denver,-1,57.2,57.2,57.2,57.2
20250929 20:41:45 America/Denver,-1,57.2,57.2,57.2,57.2
20250929 20:42:00 America/Denver,-1,57.2,57.3,57.2,57.3
20250929 20:42:15 America/Denver,-1,57.3,57.4,57.3,57.4
20250929 20:42:30 America/Denver,-1,57.4,57.55,57.4,57.55
20250929 20:42:45 America/Denver,-1,57.55,57.55,57.55,57.55
20250929 20:43:00 America/Denver,-1,57.55,57.55,57.55,57.55
20250929 20:43:15 America/Denver,-1,57.55,57.55,57.55,57.55
20250929 20:43:30 America/Denver,-1,57.55,57.55,57.55,57.55
20250929 20:43:45 America/Denver,-1,57.55,57.55,57.5,57.5
20250929 20:44:00 America/Denver,-1,57.5,57.5,57.4,57.4
20250929 20:44:15 America/Denver,-1,57.4,57.4,57.3,57.3
20250929 20:44:30 America/Denver,-1,57.3,57.3,57.3,57.3
20250929 20:44:45 America/Denver,-1,57.3,57.3,57.3,57.3
20250929 20:45:00 America/Denver,-1,57.3,57.3,57.3,57.3
20250929 20:45:15 America/Denver,-1,57.3,57.3,57.3,57.3
20250929 20:45:30 America/Denver,-1,57.3,57.3,57.25,57.25
20250929 20:45:45 America/Denver,-1,57.25,57.25,56.9,56.9
20250929 20:46:00 America/Denver,-1,56.9,56.9,56.55,56.6
20250929 20:46:15 America/Denver,-1,56.6,56.65,56.6,56.65
20250929 20:46:30 America/Denver,-1,56.65,56.85,56.65,56.85
20250929 20:46:45 America/Denver,-1,56.85,56.85,56.85,56.85
20250929 20:47:00 America/Denver,-1,56.85,56.85,56.85,56.85
20250929 20:47:15 America/Denver,-1,56.85,56.85,56.85,56.85
20250929 20:47:30 America/Denver,-1,56.85,56.85,56.85,56.85
20250929 20:47:45 America/Denver,-1,56.85,56.85,56.85,56.85
20250929 20:48:00 America/Denver,-1,56.85,56.9,56.85,56.9
20250929 20:48:15 America/Denver,-1,56.9,56.9,56.9,56.9
20250929 20:48:30 America/Denver,-1,56.9,56.9,56.9,56.9
20250929 20:48:45 America/Denver,-1,56.9,56.9,56.9,56.9
20250929 20:49:00 America/Denver,-1,56.9,56.9,56.9,56.9
20250929 20:49:15 America/Denver,-1,56.9,56.9,56.9,56.9
20250929 20:49:30 America/Denver,-1,56.9,56.9,56.85,56.85
20250929 20:49:45 America/Denver,-1,56.85,56.85,56.85,56.85
20250929 20:50:00 America/Denver,-1,56.85,56.85,56.85,56.85
20250929 20:50:15 America/Denver,-1,56.85,56.85,56.8,56.8
20250929 20:50:30 America/Denver,-1,56.8,56.8,56.75,56.75
20250929 20:50:45 America/Denver,-1,56.75,56.75,56.75,56.75
20250929 20:51:00 America/Denver,-1,56.75,56.75,56.75,56.75
20250929 20:51:15 America/Denver,-1,56.75,56.9,56.75,56.9
20250929 20:51:30 America/Denver,-1,56.9,57.0,56.9,57.0
20250929 20:51:45 America/Denver,-1,57.0,57.05,57.0,57.05
20250929 20:52:00 America/Denver,-1,57.05,57.05,57.05,57.05
20250929 20:52:15 America/Denver,-1,57.05,57.4,57.05,57.4
20250929 20:52:30 America/Denver,-1,57.4,57.4,57.4,57.4
20250929 20:52:45 America/Denver,-1,57.4,57.4,57.4,57.4
20250929 20:53:00 America/Denver,-1,57.4,57.4,57.4,57.4
20250929 20:53:15 America/Denver,-1,57.4,57.45,57.4,57.45
20250929 20:53:30 America/Denver,-1,57.45,57.55,57.45,57.55
20250929 20:53:45 America/Denver,-1,57.55,57.6,57.55,57.6
20250929 20:54:00 America/Denver,-1,57.6,58.0,57.6,58.0
20250929 20:54:15 America/Denver,-1,58.0,58.6,58.0,58.6
20250929 20:54:30 America/Denver,-1,58.6,58.6,58.6,58.6
20250929 20:54:45 America/Denver,-1,58.6,58.6,58.6,58.6
20250929 20:55:00 America/Denver,-1,58.6,58.6,58.5,58.5
20250929 20:55:15 America/Denver,-1,58.5,58.5,58.5,58.5
20250929 20:55:30 America/Denver,-1,58.5,58.5,58.5,58.5
20250929 20:55:45 America/Denver,-1,58.5,58.5,58.5,58.5
20250929 20:56:00 America/Denver,-1,58.5,58.5,58.5,58.5
20250929 20:56:15 America/Denver,-1,58.5,59.6,58.5,58.9
20250929 20:56:30 America/Denver,-1,58.9,58.9,58.8,58.8
20250929 20:56:45 America/Denver,-1,58.8,58.8,58.8,58.8
20250929 20:57:00 America/Denver,-1,58.8,58.9,58.75,58.9
20250929 20:57:15 America/Denver,-1,58.9,60.4,58.9,59.35
20250929 20:57:30 America/Denver,-1,59.35,59.35,59.35,59.35
20250929 20:57:45 America/Denver,-1,59.35,59.35,59.35,59.35
20250929 20:58:00 America/Denver,-1,59.35,59.6,59.35,59.55
20250929 20:58:15 America/Denver,-1,59.55,61.15,59.55,59.9
20250929 20:58:30 America/Denver,-1,59.9,59.9,59.15,59.8
20250929 20:58:45 America/Denver,-1,59.8,59.8,59.75,59.75
20250929 20:59:00 America/Denver,-1,59.75,59.75,59.55,59.55
20250929 20:59:15 America/Denver,-1,59.55,59.55,59.55,59.55
20250929 20:59:30 America/Denver,-1,59.55,59.55,59.55,59.55
20250929 20:59:45 America/Denver,-1,59.55,59.55,59.3,59.3
20250929 21:00:00 America/Denver,-1,59.3,59.3,59.2,59.2
20250929 21:00:15 America/Denver,-1,59.2,59.2,59.2,59.2
20250929 21:00:30 America/Denver,-1,59.2,59.2,58.9,58.9
20250929 21:00:45 America/Denver,-1,58.9,58.9,58.9,58.9
20250929 21:01:00 America/Denver,-1,58.9,58.9,58.9,58.9
20250929 21:01:15 America/Denver,-1,58.9,58.9,58.9,58.9
20250929 21:01:30 America/Denver,-1,58.9,58.9,58.9,58.9
20250929 21:01:45 America/Denver,-1,58.9,59.15,58.9,59.15
20250929 21:02:00 America/Denver,-1,59.15,59.15,59.15,59.15
20250929 21:02:15 America/Denver,-1,59.15,59.35,59.15,59.35
20250929 21:02:30 America/Denver,-1,59.35,59.35,59.35,59.35
20250929 21:02:45 America/Denver,-1,59.35,59.35,59.35,59.35
20250929 21:03:00 America/Denver,-1,59.35,59.35,59.35,59.35
20250929 21:03:15 America/Denver,-1,59.35,59.35,59.35,59.35
20250929 21:03:30 America/Denver,-1,59.35,59.35,59.3,59.3
20250929 21:03:45 America/Denver,-1,59.3,59.3,59.3,59.3
20250929 21:04:00 America/Denver,-1,59.3,59.3,59.3,59.3
20250929 21:04:15 America/Denver,-1,59.3,59.3,59.25,59.25
20250929 21:04:30 America/Denver,-1,59.25,59.25,59.2,59.2
20250929 21:04:45 America/Denver,-1,59.2,59.2,59.2,59.2
20250929 21:05:00 America/Denver,-1,59.2,59.2,59.2,59.2
20250929 21:05:15 America/Denver,-1,59.2,59.2,59.2,59.2
20250929 21:05:30 America/Denver,-1,59.2,59.2,59.2,59.2
20250929 21:05:45 America/Denver,-1,59.2,59.2,58.85,58.85
20250929 21:06:00 America/Denver,-1,58.85,58.85,58.85,58.85
20250929 21:06:15 America/Denver,-1,58.85,58.85,58.7,58.7
20250929 21:06:30 America/Denver,-1,58.7,58.7,58.7,58.7
20250929 21:06:45 America/Denver,-1,58.7,58.7,57.5,58.5
20250929 21:07:00 America/Denver,-1,58.5,58.5,58.45,58.45
20250929 21:07:15 America/Denver,-1,58.45,58.45,58.45,58.45
20250929 21:07:30 America/Denver,-1,58.45,58.5,58.45,58.5
20250929 21:07:45 America/Denver,-1,58.5,58.5,58.5,58.5
20250929 21:08:00 America/Denver,-1,58.5,58.5,58.5,58.5
20250929 21:08:15 America/Denver,-1,58.5,58.5,58.5,58.5
20250929 21:08:30 America/Denver,-1,58.5,58.5,58.45,58.45
20250929 21:08:45 America/Denver,-1,58.45,58.5,58.45,58.5
20250929 21:09:00 America/Denver,-1,58.5,58.5,58.5,58.5
20250929 21:09:15 America/Denver,-1,58.5,58.5,58.3,58.3
20250929 21:09:30 America/Denver,-1,58.3,58.3,58.3,58.3
20250929 21:09:45 America/Denver,-1,58.3,58.3,58.3,58.3
20250929 21:10:00 America/Denver,-1,58.3,58.3,58.3,58.3
20250929 21:10:15 America/Denver,-1,58.3,58.3,58.3,58.3
20250929 21:10:30 America/Denver,-1,58.3,58.3,58.3,58.3
20250929 21:10:45 America/Denver,-1,58.3,58.3,58.3,58.3
20250929 21:11:00 America/Denver,-1,58.3,58.3,58.3,58.3
20250929 21:11:15 America/Denver,-1,58.3,58.3,58.0,58.0
20250929 21:11:30 America/Denver,-1,58.0,58.0,57.9,57.9
20250929 21:11:45 America/Denver,-1,57.9,57.9,57.9,57.9
20250929 21:12:00 America/Denver,-1,57.9,58.05,57.9,58.05
20250929 21:12:15 America/Denver,-1,58.05,58.05,58.05,58.05
20250929 21:12:30 America/Denver,-1,58.05,58.05,58.05,58.05
20250929 21:12:45 America/Denver,-1,58.05,58.25,58.05,58.25
20250929 21:13:00 America/Denver,-1,58.25,58.4,58.25,58.4
20250929 21:13:15 America/Denver,-1,58.4,58.4,58.4,58.4
20250929 21:13:30 America/Denver,-1,58.4,58.4,58.4,58.4
20250929 21:13:45 America/Denver,-1,58.4,58.4,58.4,58.4
20250929 21:14:00 America/Denver,-1,58.4,58.4,57.0,58.15
20250929 21:14:15 America/Denver,-1,58.15,58.15,57.95,57.95
20250929 21:14:30 America/Denver,-1,57.95,57.95,56.8,57.8
20250929 21:14:45 America/Denver,-1,57.8,57.8,57.75,57.75
20250929 21:15:00 America/Denver,-1,57.75,57.75,57.6,57.6
20250929 21:15:15 America/Denver,-1,57.6,57.6,56.15,57.35
20250929 21:15:30 America/Denver,-1,57.35,57.7,57.3,57.65
20250929 21:15:45 America/Denver,-1,57.65,57.65,57.25,57.55
20250929 21:16:00 America/Denver,-1,57.55,57.65,57.55,57.65
20250929 21:16:15 America/Denver,-1,57.65,57.95,57.3,57.7
20250929 21:16:30 America/Denver,-1,57.7,57.7,57.65,57.65
20250929 21:16:45 America/Denver,-1,57.65,57.65,57.25,57.65
20250929 21:17:00 America/Denver,-1,57.65,57.65,57.65,57.65
20250929 21:17:15 America/Denver,-1,57.65,57.65,57.25,57.65
20250929 21:17:30 America/Denver,-1,57.65,57.95,57.3,57.75
20250929 21:17:45 America/Denver,-1,57.75,57.8,57.4,57.8
20250929 21:18:00 America/Denver,-1,57.8,58.05,57.65,57.65
20250929 21:18:15 America/Denver,-1,57.65,58.0,57.65,57.65
20250929 21:18:30 America/Denver,-1,57.65,57.65,57.65,57.65
20250929 21:18:45 America/Denver,-1,57.65,58.0,57.65,57.75
20250929 21:19:00 America/Denver,-1,57.75,57.8,57.45,57.75
20250929 21:19:15 America/Denver,-1,57.75,58.15,57.6,58.0
20250929 21:19:30 America/Denver,-1,58.0,58.2,57.8,58.2
20250929 21:19:45 America/Denver,-1,58.2,58.2,57.8,58.2
20250929 21:20:00 America/Denver,-1,58.2,58.2,58.2,58.2
20250929 21:20:15 America/Denver,-1,58.2,58.55,57.95,58.1
20250929 21:20:30 America/Denver,-1,58.1,58.45,57.85,58.05
20250929 21:20:45 America/Denver,-1,58.05,58.05,57.75,58.0
20250929 21:21:00 America/Denver,-1,58.0,58.35,57.75,58.15
20250929 21:21:15 America/Denver,-1,58.15,58.35,58.15,58.3
20250929 21:21:30 America/Denver,-1,58.3,58.3,57.9,58.2
20250929 21:21:45 America/Denver,-1,58.2,58.2,58.2,58.2
20250929 21:22:00 America/Denver,-1,58.2,58.2,58.1,58.1
20250929 21:22:15 America/Denver,-1,58.1,58.1,57.85,58.0
20250929 21:22:30 America/Denver,-1,58.0,58.45,58.0,58.2
20250929 21:22:45 America/Denver,-1,58.2,58.5,57.9,58.1
20250929 21:23:00 America/Denver,-1,58.1,58.45,58.1,58.2
20250929 21:23:15 America/Denver,-1,58.2,58.25,58.15,58.25
20250929 21:23:30 America/Denver,-1,58.25,58.25,57.9,58.1
20250929 21:23:45 America/Denver,-1,58.1,58.45,57.9,58.2
20250929 21:24:00 America/Denver,-1,58.2,58.55,57.9,58.35
20250929 21:24:15 America/Denver,-1,58.35,58.45,58.3,58.3
20250929 21:24:30 America/Denver,-1,58.3,58.3,57.95,58.2
20250929 21:24:45 America/Denver,-1,58.2,58.2,58.2,58.2
20250929 21:25:00 America/Denver,-1,58.2,58.25,57.95,58.1
20250929 21:25:15 America/Denver,-1,58.1,58.55,58.1,58.4
20250929 21:25:30 America/Denver,-1,58.4,58.7,58.15,58.5
20250929 21:25:45 America/Denver,-1,58.5,58.8,58.5,58.65
20250929 21:26:00 America/Denver,-1,58.65,58.65,58.25,58.65
20250929 21:26:15 America/Denver,-1,58.65,58.95,58.45,58.75
20250929 21:26:30 America/Denver,-1,58.75,58.85,58.5,58.85
20250929 21:26:45 America/Denver,-1,58.85,58.85,58.85,58.85
20250929 21:27:00 America/Denver,-1,58.85,58.85,58.5,58.85
20250929 21:27:15 America/Denver,-1,58.85,59.05,58.5,58.85
20250929 21:27:30 America/Denver,-1,58.85,59.35,58.8,59.15
20250929 21:27:45 America/Denver,-1,59.15,59.35,59.15,59.2
20250929 21:28:00 America/Denver,-1,59.2,59.2,58.8,58.95
20250929 21:28:15 America/Denver,-1,58.95,58.95,58.65,58.9
20250929 21:28:30 America/Denver,-1,58.9,58.9,58.65,58.9
20250929 21:28:45 America/Denver,-1,58.9,59.25,58.9,58.95
20250929 21:29:00 America/Denver,-1,58.95,59.35,58.8,59.15
20250929 21:29:15 America/Denver,-1,59.15,59.4,59.15,59.3
20250929 21:29:30 America/Denver,-1,59.3,59.6,59.05,59.35
